微博id,微博发布者,微博发布者id,微博发布者性别,微博发布时间,微博发布来源,微博发布IP归属地,微博简介,认证状态,认证理由,content,like_cnt,comment_cnt,repost_cnt,fan_cnt,date,hour,date-hour
5063933767715622,斋筠,7810899391,f,2024-08-05 08:55:56,5G自拍手机vivo S6,河南,,False,,#陈丽君 偷歌# 你家还蹬鼻子上脸开了破防只会rsgj呗 这下好了吧 你家偷的那两句被六公主剪了 这下开心了吧真是仗糊欺人呢,0,0,0,5,2024-08-05,8,2024-08-05-08
5063933771648147,祈莹呐,6467216730,f,2024-08-05 08:55:57,nova7你在焦点在,陕西,若巨浪已淹没了来路，我是帆，亦是舟,False,,#陈丽君 偷歌#当着原唱面偷歌,1,0,0,27,2024-08-05,8,2024-08-05-08
5063933918711698,周深深今天有好好吃饭吗_,6337473024,f,2024-08-05 08:56:32,nova4e 3200W立体美颜,辽宁,朝时痕榕雨,True,超话粉丝大咖（周深超话）,#陈丽君 偷歌# 歌不歌的事咱们先放一边再说 你们家不管我们说什么反正态度就不好 现在已经上升到人身攻击 造黄💊了 其次你们的错就是你们的错莫名其妙说什么我们饭圈化 你们有错不道歉吵吵什么 @陈丽君_点绛唇 你们艾特我们也艾特,1,0,0,59,2024-08-05,8,2024-08-05-08
5063933989227390,猕猴桃团子,5533805616,f,2024-08-05 08:56:49,HUAWEI P40 5G,江苏,,False,,#陈丽君 偷歌# 也就是其实自己清楚自己偷歌的行为，就想混淆视听呢，没闹大就当不知道,0,0,0,44,2024-08-05,8,2024-08-05-08
5063934010198621,Charlie的猫猫,7742236332,f,2024-08-05 08:56:54,OPPO A58x 5G,河南,“遗风固唐远，积德本周深”,False,,雷子你的曲被@陈丽君_点绛唇 偷了，雷子维权维权维权#陈丽君 偷歌#,1,0,0,10,2024-08-05,8,2024-08-05-08
5063934409180495,红木7053,6502309347,f,2024-08-05 08:58:29,iPhone客户端,湖北,,False,,#陈丽君 偷歌#到处是裁缝创作，这儿拼一点那儿借一点唱原创翻唱都是可以的，只别唱裁缝师傅的作品,1,1,0,7,2024-08-05,8,2024-08-05-08
5063934958634358,玫瑰暗冰,6203439153,f,2024-08-05 09:00:40,C-929花园Android,北京,黑夜中的星星✨,True,超话粉丝大咖（周深超话）,拿宣传传统文化做你偷歌抄袭的挡板有点不要脸了吧？而且你唱的也不是传统越剧啊，营销人设有点过头了吧小姐姐，什么叫打压传统文化？我们深的宣传角度和广度都比你深，不尊重版权粉丝还在这里嘴硬，《光亮》本身就是在故宫建成六百年之际创作的一首歌，不是宣传故宫文化吗？说的是你家偷歌的事，别扯别的，别人问东你答西，看出来心虚了哈#陈丽君 偷歌#管好你粉丝@陈丽君_点绛唇,35,8,0,1331,2024-08-05,9,2024-08-05-09
5063935013422211,抱住星星不放手,6131875776,m,2024-08-05 09:00:52,Xiaomi 13,广西,不与杀比当同担。烂人会被我自动开除粉籍,False,,#陈丽君 偷歌# #陈丽君粉丝道歉# //@转转呜呜呜:不是一场两场活动，而是两三年来一直有计划地模糊了歌曲名字和出处，如果真的讨论过版权怎么会被主办剪呢😅 这样的道歉本不需要等几年的，希望以后不要再出现类似的情况，转评和广场还在犯见的陈粉丝闭嘴 理亏还要rsgj别人恬不知耻,0,0,0,26,2024-08-05,9,2024-08-05-09
5063935021024438,ChibaMamoru-,3081067340,f,2024-08-05 09:00:55,Xiaomi 14,广西,周深是一种老公，嗨，老公💙,False,,#陈丽君 偷歌# //@薄荷星啦:#陈丽君 偷歌#惯偷//@朵拉拉是土龙龙:蒸煮都就“在转发有翻唱内容的节目视频时没有注明原唱”道歉了粉丝就别甩锅了，重点是这不是第一次好吗？还在rsgj自己偶像道歉的歌手你们下得去嘴吗？你们不心虚吗？蒸煮都道歉了你们粉丝什么时候道歉呢？,0,0,0,40,2024-08-05,9,2024-08-05-09
5063935057461792,坠入米缸的深深,7901989735,f,2024-08-05 09:01:04,iPhone客户端,四川,,False,,#陈丽君 偷歌#@陈丽君_点绛唇 哒姐管管你家粉丝吧，你家粉丝的素质也是无敌了,0,0,0,25,2024-08-05,9,2024-08-05-09
5063935080007068,雪浅入深,7467614355,f,2024-08-05 09:01:09,微博网页版,湖北,三次元唯爱周深,True,超话粉丝大咖（周深超话）,#陈丽君 偷歌# //@果果儿甜甜滴lucky:我也算是见识了某家粉丝的素质，蒸煮都说错了，粉丝一口一个你没错，呵呵呵,1,0,0,726,2024-08-05,9,2024-08-05-09
5063935366268901,照秋_反深代词神专,7521008698,m,2024-08-05 09:02:17,Unknown,广东,反深代词神专驾到，糊坛通通闪开👋,True,超话粉丝大咖（周深超话）,这就是你粉丝，在我微博下面对我和原唱歌手进行了十几条的人身攻击，我一个身患抑郁症的高龄产妇看了这些真受不了，肚子好痛想自杀，你快管管你粉丝吧@陈丽君_点绛唇 #陈丽君 偷歌#,582,59,30,1.3万,2024-08-05,9,2024-08-05-09
5063935482399169,分分今晚吃水晶梨烤布蕾甜粽子,7723932500,f,2024-08-05 09:02:45,小米手机,山东,死人sj随意。   我推我担泥塑，梦女，整肃都沾点， 单推人雷太中坤深shx氧解亏二，就是个死宅追星狗，三次成分随心情变化，最主要成分见ID,False,,#陈丽君 偷歌#,0,0,0,84,2024-08-05,9,2024-08-05-09
5063935592498176,A小猫啃大葱-想去见周深,7029850987,f,2024-08-05 09:03:11,吸猫事务所Android,江苏,周深素沃宝宝小猫老公✨💫🌟,True,娱乐博主 超话粉丝大咖（周深超话） 微博原创视频博主,#陈丽君 偷歌#//@古德猫宁大人:#陈丽君 偷歌#,0,0,3,2906,2024-08-05,9,2024-08-05-09
5063935728291009,向心中的梦去追吧,7782664403,m,2024-08-05 09:03:44,荣耀70 5G,湖北,,False,,#陈丽君 偷歌# 从艺先做人，不能仗糊行偷。传播传统艺术，传承的应该是老艺术家身上对待艺术的敬畏态度，跨界侵犯原创权益还屡次在犯，人品艺德堪忧，打着传播振兴传统的名义，实则赚取流量和利益，就是行业的蛀虫。,0,0,0,9,2024-08-05,9,2024-08-05-09
5063935739564158,我是长安新人,1933334341,f,2024-08-05 09:03:46,荣耀X50i+,陕西,爱历史，爱诗词，更爱内心的感觉,False,,#陈丽君 偷歌#偷姐粉昨晚嚣张的要屠我们广场，现在人呢？,2,0,0,79,2024-08-05,9,2024-08-05-09
5063935831315547,彩彩87498,5531246547,m,2024-08-05 09:04:08,OPPO A93 5G,四川,,False,,#陈丽君粉丝道歉##陈丽君 偷歌# ，陈丽君实绩偷歌，从此走哪带哪，陈丽君偷歌。,0,0,0,2,2024-08-05,9,2024-08-05-09
5063935839963145,leemoya,2480889407,f,2024-08-05 09:04:10,iPhone,重庆,开心就是最大的意义～,False,,#陈丽君#你好好珍惜这盛世热度，毕竟周老师家很少降咖对线的。要不下次再去碰瓷个顶流，看是不是像我们这么好说话#陈丽君 偷歌# @陈丽君_点绛唇,4,0,0,99,2024-08-05,9,2024-08-05-09
5063935978638661,修猫咪嫑吃毛米,7492252095,f,2024-08-05 09:04:43,华为手机,安徽,😼,False,,#陈丽君 偷歌# 管好你家文盲粉丝，偷歌先不论，已经上升人身攻击了，有没有道德？有没有素质？接受过九年制义务教育吗？？？,8,0,0,22,2024-08-05,9,2024-08-05-09
5063936241570137,然然然然然后叻_,7751224470,f,2024-08-05 09:05:46,iPhone 6s Plus,广东,🐱,False,,#陈丽君 偷歌#,0,0,0,203,2024-08-05,9,2024-08-05-09
5063936346686097,菜菜的草稿纸,7928585126,f,2024-08-05 09:06:11,华为Mate30E Pro 5G,江苏,,False,,#陈丽君 偷歌#其实吧，要不是这个事我都不认识她是谁,3,2,0,2,2024-08-05,9,2024-08-05-09
5063936506593970,魏大勾,5693699216,f,2024-08-05 09:06:48,iPhone客户端,陕西,,False,,#陈丽君 偷歌#这tm是谁啊 一早上起来就脏眼睛 内娱糊咖也要搞这一套了？ 有啥作品的时候再出来吧 真是糊做非为 [小夭],1,0,0,202,2024-08-05,9,2024-08-05-09
5063936573967053,雪浅入深,7467614355,f,2024-08-05 09:07:05,微博网页版,湖北,三次元唯爱周深,True,超话粉丝大咖（周深超话）,#陈丽君 偷歌# //@A小猫啃大葱-想去见周深:#陈丽君 偷歌#//@古德猫宁大人:#陈丽君 偷歌#,0,0,0,726,2024-08-05,9,2024-08-05-09
5063936796000904,viiiii慧,7472292119,f,2024-08-05 09:07:58,OPPO A36,湖南,,False,,#陈丽君 偷歌#不是他们正主本人那么识相，还知道道歉，粉丝呢？？真要脸,0,0,0,7,2024-08-05,9,2024-08-05-09
5063936808845313,坠入米缸的深深,7901989735,f,2024-08-05 09:08:00,iPhone客户端,四川,,False,,#陈丽君 偷歌##陈丽君 偷歌# 出圈是要靠麦麸的@陈丽君_点绛唇 现场是要靠假唱的@陈丽君_点绛唇 发歌是要靠偷曲的@陈丽君_点绛唇 正主是没有文化的@陈丽君_点绛唇 粉丝是死不承认的@陈丽君_点绛唇 总结:嫑碧莲,0,0,0,25,2024-08-05,9,2024-08-05-09
5063936842403944,温酒伴软猫叻,7512993500,m,2024-08-05 09:08:09,iPhone客户端,四川,,False,,#陈丽君 偷歌# 这还是所谓的＂高雅＂艺术从业者的粉丝么？那她们粉的什么＂高雅艺术＂？破防造黄谣、人身攻击样样都来，她们忘了自己和自己粉的都是女性么？//@O玩物喪志Oo: 评论配图,1,0,0,5,2024-08-05,9,2024-08-05-09
5063936869404056,土鸡蛋超配布丁生米煮成的小白粥,7801925627,f,2024-08-05 09:08:16,陈丽君的漫天星辰超话,河北,一颗给深起的外号（深崽）火叻人不火的米米啊 风雨同周，深情不移。中考上岸啊上岸上岸！深深保佑中考上岸上岸！,False,,卡布叻_周深陈丽君陈丽君的漫天星辰#陈丽君 偷歌# @陈丽君_点绛唇 你侵权了好嘛……定风波不管好不好听都侵权周深的原创歌曲光亮了，我希望你明白，对一位歌手来说唱歌实力一方面，可是蔑视法律不尊重他人成果又是一方面，也许你的歌是好听的，可是好不好听不代表人品，人品才是一个人最重要的。不管你在不在意，侵权就是侵权，不是按你的在意程度的，退一万步那也是按原创作词人作曲人原创歌手以及他的团队和粉丝的在意程度来算的， 你不要认为大家都要围着你转，都要按你的思想看待问题和你站在一边。打个比方你偷了别人的一根笔，你觉得没事可那就是偷了，小偷从来不说有事，着急的从来都是失主。回归歌曲也是这样……光亮是原创歌曲，翻唱要版权表明原创OK？？？还有粉丝，不要盲目维护好嘛，侵权就是侵权，事实摆在这里，你们骂的越凶就是越心虚，虽然我很好奇你们怎么对被侵权人的粉丝骂的这么难听的，能不能先了解事实？？？这种情况之前只会在无名网红身上出现没想到在一个……我现在不说给@陈丽君_点绛唇 望改过@陈丽君_点绛唇 @陈丽君_点绛唇 @陈丽君_点绛唇 @陈丽君_点绛唇 @陈丽君_点绛唇,1,1,0,19,2024-08-05,9,2024-08-05-09
5063936871237795,迷人母耗子,7901725195,f,2024-08-05 09:08:16,小米Note 3 拍人更美,广东,真正爱我们的人，爱的是真实的我们,False,,#陈丽君 偷歌# 偷歌贼小迷妹快来看看,1,0,0,4,2024-08-05,9,2024-08-05-09
5063936938347952,Astrophile_反深代词,6701931027,f,2024-08-05 09:08:32,iPhone 15 Plus,澳大利亚,欢迎所有属性的周深修勾，p&amp;l,True,超话粉丝大咖（周深超话）,"#陈丽君 偷歌#
1. 给歌曲改名且不标注作曲和原唱，毫无版权意识；
2. 在此之前就已经多次在短视频平台翻唱但从不注明翻唱，合理怀疑有意为之，预谋已久；
3. 打着推广越剧的名义唱京剧指导出的戏腔，不尊重传统文化；
4. 假唱，唱流行歌难听，拿越剧唱法唱京剧风格的戏腔不伦不类；
6. 《光亮》原曲意在纪念紫禁城百年，用的不是定风波完整词段，且后两句加上了现代人的作词，但唱《定风波》却抽调中间两句，是误人子弟；
5.官方删除陈丽君演唱片段。
传统文化相关的艺术工作者格局小文化程度低真可怕",0,0,0,141,2024-08-05,9,2024-08-05-09
5063937049493977,雪浅入深,7467614355,f,2024-08-05 09:08:58,微博网页版,湖北,三次元唯爱周深,True,超话粉丝大咖（周深超话）,#陈丽君 偷歌#,0,0,0,726,2024-08-05,9,2024-08-05-09
5063937089344075,IdyChim,6053669511,f,2024-08-05 09:09:08,Android客户端,香港,,False,,#陈丽君 偷歌# 偷歌，還要沒文化，這姐真的出圈了,1,0,0,41,2024-08-05,9,2024-08-05-09
5063937290143143,用月光打个蝴蝶结,2684320315,f,2024-08-05 09:09:56,iQOO Neo7,福建,玲珑骰子安红豆，入骨相思知不知。,False,,"#陈丽君 偷歌#一而再，再而三地偷歌。这次直接当着原唱的面偷。

这次甩锅给主办方，之前呢？之前可是从本人，到工作人员，到粉丝全在偷，不止偷还把原唱打成翻唱。简直倒反天罡。从昨晚就开始对原唱人身攻击。现在蒸煮都滑轨了还在人身攻击。还有脸让别人给你道歉？

假唱，替唱，不尊重版权。

上梁不正下梁。这种没有艺德的人，还有一堆没有素质的粉丝。文盲和文盲惺惺相惜是吗？

陈丽君粉丝素质一览。都来看看这家都是什么样的人。

偷出自信，偷出强大。艺人道歉顺便甩锅主办方，官方视频这几句全给删了。粉丝还在不停造谣，不停人身攻击呢？

还有少蹭周老师了。以为买了rs就能道德绑架周老师回关你？这回真是给你们蹭了个大的。

还有糊糊就要有糊糊的自觉。《光亮》可是至今官方都在用的BGM。你们有什么脸觉得是带着《光亮》上官媒的？

歌未出，戏腔先火，至今收藏超200w+的大热歌。奖都拿了几个了。你们吹牛之前不先查查你们那偷来的歌数据多拉胯吗？",3,0,0,58,2024-08-05,9,2024-08-05-09
5063937302993885,秦砚001,7777722113,f,2024-08-05 09:09:59,vivo X21屏幕指纹手机,广西,,False,,#陈丽君 偷歌#《光亮》里提到的畅音阁是故宫里面的，清朝时期畅音阁长期演出京剧，不是越剧，京剧越剧都分不清，明明是你们偷歌，还带词条说周深偷歌，倒反天罡，张口就来，不辨是非，颠倒黑白，厚颜无耻，卑鄙小人，简直不可理喻,0,1,1,3,2024-08-05,9,2024-08-05-09
5063937396050223,是一条金鱼呀,5913871342,f,2024-08-05 09:10:21,nova12系列出色蓝不住,北京,互联网好离谱,False,,#陈丽君 偷歌#偷歌人倒打一耙，作为音乐人没有版权意识是真离谱啊，粉丝也没版权意识还觉得此事无所谓 算是懂了这几年的版权意识普及是还得加强,0,0,0,136,2024-08-05,9,2024-08-05-09
5063937424625220,迷人母耗子,7901725195,f,2024-08-05 09:10:28,小米Note 3 拍人更美,广东,真正爱我们的人，爱的是真实的我们,False,,#陈丽君 偷歌#到底谁蹭谁啊,1,0,0,4,2024-08-05,9,2024-08-05-09
5063937483606137,leemoya,2480889407,f,2024-08-05 09:10:42,iPhone,重庆,开心就是最大的意义～,False,,#陈丽君 偷歌#求求管管低素质艺人打折发扬传统文化的口号来内娱圈钱，让我本来来对传统文化高大上的滤镜这下一整个稀碎了@陈丽君_点绛唇 #陈丽君 偷歌#,1,0,0,99,2024-08-05,9,2024-08-05-09
5063937521353803,Azuria0113,7814739030,f,2024-08-05 09:10:51,iPhone客户端,上海,学生米一枚～,False,,#陈丽君 偷歌# 6哇,0,0,0,8,2024-08-05,9,2024-08-05-09
5063937563038249,tarOUO__,5945515692,f,2024-08-05 09:11:01,荣耀60 Pro 5G,湖北,,False,,看的我神清气爽，小姐姐要不出来再解释一下为什么版权商量好了，但是六公主在阿B和抖上还是把那两句删了呢#陈丽君 偷歌#,1,0,0,39,2024-08-05,9,2024-08-05-09
5063937754400422,一锅星星汤,6096291113,f,2024-08-05 09:11:47,掉粥里的HarmonyOS设备,云南,浅予深深 长乐未央,True,超话粉丝大咖（周深超话） 微博原创视频博主,#陈丽君# #陈丽君 偷歌# 这是我的新厕所 想上随便上 中专文盲偷歌直女装姬姐@陈丽君_点绛唇,9,4,0,2959,2024-08-05,9,2024-08-05-09
5063937821246367,坠入米缸的深深,7901989735,f,2024-08-05 09:12:03,iPhone客户端,四川,,False,,#陈丽君 偷歌##陈丽君 偷歌# 还甩锅给节目组哈哈哈厌蠢症犯了@陈丽君_点绛唇,0,0,0,25,2024-08-05,9,2024-08-05-09
5063938003962621,铁锤murderer,7878010548,f,2024-08-05 09:12:46,一加 Ace 2,湖南,😊和我吵架的傻嘚一律默认是我孙子哦，想清楚，记得喊我祖宗,False,,#陈丽君 偷歌#被偷了也别蹭了OK？湖笔真是多事,0,0,0,8,2024-08-05,9,2024-08-05-09
5063938042234196,周深在哪里呀_,7765964339,f,2024-08-05 09:12:55,OPPO A32,湖北,爱周深，无墙头，黑粉Gun【只是一个正在努力前往现场的生米【如果你也在努力前往现场，让我们一起加油吧！【如果你已经拥有了现场，那么祝福！！！,False,,"#陈丽君 偷歌#偷歌偷得不标出处，连内容都一模一样，甚至不止一次，《光亮》《和光同尘》，都是这样。总不能都说是“借鉴”“巧合”吧，可别再说是原创，旋律和词一模一样，连删减掉的内容也都一样。难道这就是你所谓的“艺术”？一昧地抄袭？
原唱就在台下坐着，你是想玩贴脸开大吗？这么不尊敬原唱。周周人好心善，但我们不会任由这种否尊重劳动成果的行为继续下去。现在六公主已经把那部分删了，该罚多少罚，该道歉道歉。
同时，希望陈丽君的粉丝们理智一点，正视事实，不要自欺欺人。
还有，希望主办方下次审核时能注意，不要出现这种侵权现象。
@陈丽君_点绛唇",1,0,0,7,2024-08-05,9,2024-08-05-09
5063938449081420,酸菜鱼的酸菜nzc,7373922708,f,2024-08-05 09:14:32,HUAWEI Pura 70,重庆,不信神不信佛啥啥都不信,False,,#陈丽君##陈丽君 偷歌# 说个实话就拉黑我！！！陈丽君粉丝够贱的！！！央视都把你们唱的那个删了！！！粉丝还嘴硬。,0,0,0,156,2024-08-05,9,2024-08-05-09
