,评论id,评论者id,评论时间,评论者姓名,评论者IP归属地,评论者粉籍,评论内容,fan_cnt,like_cnt
126,5064054544799810,7927790227,2024-08-05 16:55:52,深深滴小米粒,来自河南,,‼️这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,15,173
127,5064040982515959,7766857929,2024-08-05 16:01:58,偶素一朵小发_Charlie,来自河北,,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,301,173
128,5064054337439853,6335218446,2024-08-05 16:55:02,芝柿饱饱,来自浙江,,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。@陈丽君_点绛唇,130,172
129,5064069445061920,5947233240,2024-08-05 17:55:04,小狗诗集,来自辽宁,,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,1314,172
130,5064054455141523,5402339673,2024-08-05 16:55:30,茶包吃口小猫,来自山东,,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂,659,171
131,5063834194938358,5471551058,2024-08-05 02:20:16,小仙君呐,来自浙江,loyal_fans,宝宝你超棒的～今天表现可好啦，早点休息嗷,121,170
132,5063834346193188,5620322873,2024-08-05 02:20:52,里予与君_,来自湖南,loyal_fans,姐姐晚安 早点休息 不是你的问题 么么,136,167
133,5063840957989157,7199256245,2024-08-05 02:47:09,竹露滴清69,来自上海,,请贵#陈丽君# 粉丝停止造谣传谣，人身攻击！谢谢！,810,162
134,5063841102693306,7859365530,2024-08-05 02:47:43,纯文学叻_,来自江苏,,终于等来了迟来两年的道歉文艺工作者的底线是尊重原创和版权，引导粉丝向真善美，而不是假恶丑既然陈女士已经意识到自己的错误，那么请约束好自己的粉丝，停止人身攻击和网暴受害者从艺从德，好自为之,1406,161
135,5064040015465717,5767643915,2024-08-05 15:58:08,神神气气是星星_听反深代词版,来自江西,,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,1161,159
136,5063838343365114,7815757625,2024-08-05 02:36:45,摆烂糊涂鬼,来自浙江,loyal_fans,陈！丽！君！把你的手机收起来睡觉去！你没有错！！！,26,158
137,5063838598432330,5807026056,2024-08-05 02:37:46,易木Sayo,来自江苏,loyal_fans,陈丽君，你会成功的，如此的胸襟气度，你要越来越红，红到那些人不敢对你指手画脚@陈丽君_点绛唇,143,156
138,5063834668892354,7392481807,2024-08-05 02:22:08,伤心小椰子JiQAQ,来自江苏,loyal_fans,宝宝你好美早点休息晚安,126,155
139,5063997294381709,7646753810,2024-08-05 13:08:22,荔枝爱上猕猴桃,来自江苏,loyal_fans,陈丽君！你记住不是你的错，星辰们没有攻击别人，星辰也在找也在证明你没侵权，你唱的很好听！,1万,154
140,5064054412413134,6285377706,2024-08-05 16:55:20,蓝色私藏家,来自浙江,,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》且擅自改名成《定风波》误导大众以为是传统越剧，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,749,153
141,5064041313075921,6606228610,2024-08-05 16:03:17,北梦未归,来自江苏,,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,224,153
142,5064069553586945,7748129732,2024-08-05 17:55:30,得得得地得,来自广东,,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂,61,151
143,5064084653344310,7413958570,2024-08-05 18:55:30,哥把周深揣兜里_周深把哥踹窝里,来自河南,,不要再狡辩了📢将《光亮》里🔥出圈的京剧戏腔改名《定风波》，模糊原唱并营销是越剧选段的是你，引导粉丝网暴原唱歌手的也是你，欢迎翻唱但坚决鄙视拿来主义，不要一边假惺惺道歉一边引导粉丝继续辱骂原唱歌手了📢📢📢,145,151
144,5064020145735825,7489935536,2024-08-05 14:39:10,芝士奶盖冰面包,来自浙江,loyal_fans,从来没这么喜欢过一个人，你真的很好,20,149
145,5064041360527750,7851796121,2024-08-05 16:03:28,月初叻_,来自湖北,,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,1523,148
146,5064084588594006,7493303375,2024-08-05 18:55:14,温柔·有牙齿,来自山东,,不要再狡辩了📢将《光亮》里🔥出圈的京剧戏腔改名《定风波》，模糊原唱并营销是越剧选段的是你，引导粉丝网暴原唱歌手的也是你，欢迎翻唱但坚决鄙视拿来主义，不要一边假惺惺道歉一边引导粉丝继续辱骂原唱歌手了📢📢📢,8148,147
147,5064129226212281,2737489301,2024-08-05 21:52:36,兔子宇航员06,来自山西,loyal_fans,君君 知道你很棒 很尽力地在做你所能做到的 很辛苦啦 今晚一定要好好休息,102,146
148,5064054433649147,6335218446,2024-08-05 16:55:25,芝柿饱饱,来自浙江,,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。@陈丽君_点绛唇,130,145
149,5063835775404293,5647215196,2024-08-05 02:26:33,于是抱着星星穿过抹茶海,来自福建,loyal_fans,已经确认过版权问题啦,774,144
150,5064069518201450,6335218446,2024-08-05 17:55:22,芝柿饱饱,来自浙江,,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。‼️,130,143
151,5064023076244449,2372262382,2024-08-05 14:50:49,莹光灵雪,来自广东,loyal_fans,君君真的大格局,42,140
152,5064141713444495,3169235862,2024-08-05 22:42:14,嘻瓜汁甜,来自四川,loyal_fans,陈老师我爱你  你听到了吗     做你自己  我们都是你坚强的后盾,1131,139
153,5064054488175100,6521577986,2024-08-05 16:55:38,素绢不藏我,来自广东,,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。@陈丽君_点绛唇,0,138
154,5064069432738499,5947233240,2024-08-05 17:55:00,小狗诗集,来自辽宁,,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂,1314,137
155,5064054248837587,3598634723,2024-08-05 16:54:41,星星不失眠_神专反深代词,来自河南,,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,1.5万,137
156,5063840477742232,6323184353,2024-08-05 02:45:14,小葵专属花农,来自浙江,loyal_fans,@卡布叻_周深 来管管你粉丝，别像个懦夫一样行吗？长得不高格局也这么小吗？,1084,136
157,5063840377865436,5738412352,2024-08-05 02:44:50,我要和周深结芬啦啦啦,来自广东,,欢迎翻唱，但得提高相关版权意识， 既然知道有错就改，也请约束好你的粉丝，管好她们那张造谣还泼脏的嘴@陈丽君_点绛唇,33,135
158,5064069347803472,6294776271,2024-08-05 17:54:40,东南西北客_,来自上海,,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,176,134
159,5064054462222093,6965630620,2024-08-05 16:55:32,橘c叻_,来自湖南,,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》且擅自改名成《定风波》误导大众以为是传统越剧，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,13,132
160,5064054559217562,7392963640,2024-08-05 16:55:55,奎夸_三巡有票版,来自江苏,,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂,675,132
161,5063920484352718,3686927387,2024-08-05 08:03:08,十里里_反深代词神专不服憋死,来自山东,,你粉丝还哭你什么都知道，你本来就是什么都知道，说自己没团队，说明这些就是你本人自己做的，自己人品不好少甩锅主办方，“君君什么都知道”，她当然知道了，因为本来就是你纯粹的不要脸,1911,131
162,5064043434086526,6298043223,2024-08-05 16:11:43,撒娇耍赖喵咪饲养员,来自河北,,既然你能认识到自己的错误，那么清楚管束你自己的粉丝。他们一直在造谣诋毁受害者。还有，请你认识到，你不是只没有标注原唱，关键是模糊歌曲名称，不署名创作者，让人以为光亮这首歌是翻唱你的所谓定风波。请约束你的粉丝，请捏的你的粉丝道歉！,53,129
163,5064054819784921,7836310217,2024-08-05 16:56:57,考上北大去见深深,来自江苏,,陈的声明把这次粉丝维权定性为对翻唱问题的态度，确实懂得避重就轻。周深的歌一直很多人翻唱，周深粉丝对翻唱从来就是抱着欢迎的态度。与陈的声明相反，这次的矛盾点也从来不是翻唱，恰恰是因为陈女士不承认翻唱，而是屡次模糊原曲原唱，把光亮的原创戏腔改名为定风波，企图模糊原曲，yx成自己的代表作,63,126
164,5064054481619413,6606228610,2024-08-05 16:55:37,北梦未归,来自江苏,,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,224,126
165,5064100336373659,5583510160,2024-08-05 19:57:49,-玲珑少年已楚楚-,来自江苏,,不要再狡辩了📢将《光亮》里🔥出圈的京剧戏腔改名《定风波》，模糊原唱并营销是越剧选段的是你，引导粉丝网暴原唱歌手的也是你，欢迎翻唱但坚决鄙视拿来主义，不要一边假惺惺道歉一边引导粉丝继续辱骂原唱歌手了📢📢📢,149,125
166,5064041032587689,7766857929,2024-08-05 16:02:10,偶素一朵小发_Charlie,来自河北,,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,303,122
167,5064040936114627,5234312489,2024-08-05 16:01:47,竹露101010,来自上海,,#陈丽君浮生一白# #陈丽君# //@纯文学叻_:终于等来了迟来两年的道歉文艺工作者的底线是尊重原创和版权，引导粉丝向真善美，而不是假恶丑既然陈女士已经意识到自己的错误，那么请约束好自己的粉丝，停止人身攻击和网暴受害者从艺先从德，好自为之,20,122
168,5064040345240818,6021418204,2024-08-05 15:59:26,北京时间二十点零七分,来自河南,,你的粉丝好可怕,50,121
