,微博id,微博发布者,微博发布者id,微博发布者性别,微博发布时间,微博发布来源,微博发布IP归属地,微博简介,认证状态,认证理由,content,like_cnt,comment_cnt,repost_cnt,fan_cnt
613,5065013373698838,Rebecca-717,7541024329,f,2024-08-08 08:25:54,iPhone客户端,河南,这是个小🐭,False,,#陈丽君回复周深粉丝#嗨～听说这里是一个向周深表白的地方，那我就说了：宝宝！我9号坐火车去南京下午到，晚上去听你彩排，10号演唱会的票我没有买到，我在奥体中心外面听，我有11号的票，我坐在里面听，和你一起过七夕，哇！好幸福啊！！！,28,1,0,19
614,5065013489830155,树上七个猴来了,7762309800,m,2024-08-08 08:26:22,iPhone客户端,北京,……,True,娱乐博主 微博原创视频博主,#陈丽君回复周深粉丝#这位自己翻唱了多少别人的歌还不标注原处，甚至还占为己有！周粉脸是真大啊,54,6,0,1.5万
615,5065014257385734,我的ID是你没事吧,6588002257,f,2024-08-08 08:29:25,iPhone客户端,福建,镇魂｜视奸我主页的都鼠啦 其余账号均非本人❗️,False,,#陈丽君回复周深粉丝#君姐脾气也太好了吧还会主动回复这些问题内🐟活人啊姐姐,25,3,0,286
616,5065014497772785,明月与君行,5584615564,m,2024-08-08 08:30:22,OPPO Reno 10,江苏,秦时明月汉时关,True,超话创作官（陈丽君超话） 微博原创视频博主,#陈丽君回复周深粉丝#我还是不懂周深粉丝有什么资格网暴陈丽君老师。《光亮》的版权不是周深的，版权也是CCTV6和版权方太合麦田谈，和周深有什么关系？！于是周深粉丝又说翻唱应该标明原唱，可是2022年央视七夕晚会周深翻唱王菲的《如愿》也没有标明原唱。我知道地精是惯偷，可是连版权都要据为己有吗？！,8,2,0,1168
617,5065015025467747,偷走小猪屁屁,7406079677,m,2024-08-08 08:32:27,iPhone 13,重庆,恋猪一族丨多担、含深量低都会移除,False,,#陈丽君回复周深粉丝# 陈丽君粉丝怎么这么上不得台面？@陈丽君_点绛唇 出来管管,268,33,27,3115
618,5065015196909618,乐观土豆_开炮版,2747647632,f,2024-08-08 08:33:08,vivo S12,重庆,我爱学习,False,,#陈丽君回复周深粉丝# 陈丽君粉丝也太败坏路人缘了吧，陈丽君这水平宣传越剧传承人，越剧已经到这个地步了吗,51,1,0,72
619,5065015629975054,牛明昱,1267404885,m,2024-08-08 08:34:52,iPhone客户端,河北,不戒。,True,美妆博主,#陈丽君回复周深粉丝# 这也能吵架？ 周深粉丝这么彪悍吗？,0,0,0,75.4万
620,5065015967353163,相逢一笑便情长,7769524935,f,2024-08-08 08:36:13,微博视频号,辽宁,若有侵权冒犯，私信及时删🤝,True,辽宁圣亚影视 后期制作 娱乐博主 超话创作官（陈丽君超话） 微博原创视频博主,此视频来自网络，视频有点长请耐心看完。陈丽君以及时做出回应，这么优秀的戏曲演员，GJ培养人才不易，希望那些不讲道理的人，息事宁人，各自安好！#陈丽君回复周深粉丝##周深# 沈阳 相逢一笑便情长的微博视频,13,2,0,1.1万
621,5065016154259523,A小猫啃大葱-想去见周深,7029850987,f,2024-08-08 08:36:56,吸猫事务所Android,江苏,周深素沃宝宝小猫老公✨💫🌟,True,娱乐博主 超话粉丝大咖（周深超话） 微博原创视频博主,#陈丽君回复周深粉丝# 周深新专《反深代词》Q音单平台6分钟破千万‼️Q音单平台12小时破两千万‼️音乐平台搜【周深反深代词】收听‼️周深新专《反深代词》Q音单平台6分钟破千万‼️Q音单平台12小时破两千万‼️音乐平台搜【周深反深代词】收听‼️,23,2,0,2906
622,5065017369561614,Rebecca-717,7541024329,f,2024-08-08 08:41:47,iPhone客户端,河南,这是个小🐭,False,,#陈丽君回复周深粉丝#知法守法，天下皆安；违法乱纪，必有后患。法治是社会的定海针，守法是公民的护身符。遵守法律，只是对我们最低的要求；而高尚的道德观念是我们最高的追求。,0,0,0,19
623,5065017953878257,简偲颜宝贝,7671996053,f,2024-08-08 08:44:05,vivo Y52s高清影像,江西,,False,,#陈丽君回复周深粉丝#请大家多多去影院支持《解密》，还可以听到周深超绝歌声,50,1,0,2
624,5065018221267687,Rebecca-717,7541024329,f,2024-08-08 08:45:10,iPhone客户端,河南,这是个小🐭,False,,#陈丽君回复周深粉丝#法治为本，公正为先，维护社会公平正义。任何人不得从其违法行为中获利。简洁明了的语句，直击法律的核心要义，违法必究，绝不能让违法者因违法行为而获利。了解法律，遵守法律，保障你我他。,0,0,0,19
625,5065018711736396,曾这样问过-梦与活着,3304708061,m,2024-08-08 08:47:06,iQOO Neo6 SE竞速标杆,江西,,False,,#陈丽君回复周深粉丝#树欲静而风不止，作为一个普通的只想安静听歌的歌迷，求放过,24,1,0,29
626,5065019639466346,罗网天字一等_暄臣SHENSELF,3579170743,f,2024-08-08 08:50:48,赵大人的HarmonyOS设备,广西,快进到三体人占领地球 镇魂,True,超话粉丝大咖（赵高超话）,#陈丽君回复周深粉丝# 散了吧，该消停了哈，去看电影《解密》吧周深演唱的同名主题曲也很好听哦～,6,0,0,1437
627,5065019691631843,卡布叻_桃子同学爱听反深代词,2605302933,f,2024-08-08 08:51:01,HUAWEI P60,四川,一代红家生米,True,超话粉丝钻咖（周深超话） 微博原创视频博主,#陈丽君回复周深粉丝# 真的忍不住给你点赞祝福你愿望成真,609,25,9,1.1万
628,5065020176336539,Rebecca-717,7541024329,f,2024-08-08 08:52:56,iPhone客户端,河南,这是个小🐭,False,,#陈丽君回复周深粉丝# 非法占有：指以非法手段获取他人财物，而非合法的交易、获得或授权。 擅自占有：表示没有经过所有权人的同意或授权，将他人财物据为己有。 故意行为：意味着偷是有意为之，具有故意的成分，而非无意识或错误的行为。,8,0,0,19
629,5065021586145569,NO1尽兴,6212004885,f,2024-08-08 08:58:31,iPad Pro,上海,向前跑～带着赤子的骄傲～(o^^o),False,,#陈丽君回复周深粉丝#又开始买啦，真是服了,10,0,0,48
630,5065021801373387,寡淡的栗子树,3059517423,f,2024-08-08 08:59:24,反深代词Android,河北,咩啊？我就是喜欢周深,False,,#陈丽君回复周深粉丝#也是蹭上米姐的流量了，一波不够换个词条再发一波。妙啊！妙啊！还得是人家这种没团队的小女孩呀,35,3,0,167
631,5065021824438495,卡布叻_桃子同学爱听反深代词,2605302933,f,2024-08-08 08:59:29,微博视频号,四川,一代红家生米,True,超话粉丝钻咖（周深超话） 微博原创视频博主,#陈丽君回复周深粉丝# 不知道菌菌在没在看只知道#周深献唱电影解密主题曲# ，保质保量，好听好看，强烈推荐来听周老师给你《解密》电影频道融媒体中心的微博视频,111,2,2,1.1万
632,5065023087183584,蓝精灵好吃嘛_,5247471422,m,2024-08-08 09:04:30,深米所愿皆成真,江苏,喜欢就好，不喜闭嘴，梦女，慎关，谢谢配合。（镇魂防搜,True,娱乐博主 超话粉丝大咖（周深超话） 微博剪辑视频博主,#陈丽君回复周深粉丝# @陈丽君_点绛唇 看看你带的网暴素人的好头，真是粉随正主的low.，多行不义必自毙，你粉丝送你的，能看懂吗,19,0,7,2609
633,5065023310004631,所愿浓情淡如你,1951795024,f,2024-08-08 09:05:23,OnePlus 8,内蒙古,永遠不要輸給距離。。。,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝#无授权直接挪用别人作品的片段命名成自己的作品就是偷歌哦,19,0,0,300
634,5065023699293451,种草羊羊爱运动,6176677767,f,2024-08-08 09:06:56,美丽刀刀超话,北京,生活只有在平淡无味的人看来才是空虚而平淡无味的。,True,颜值博主,#陈丽君回复周深粉丝# 前几天的回复现在上rs…啊？还没有辩出来？？？,15,4,0,100.3万
635,5065023820927110,我有一个小橘柑,3115074913,f,2024-08-08 09:07:25,vivo S12,重庆,一而再，再而三，三而不竭，千次万次。,False,,"#陈丽君回复周深粉丝#
陈丽君偷歌这事是你陈丽君粉丝一手造成的，陈丽君负40％误导责任，陈丽君粉丝偷歌式宣传负60％责任。
【挪用《光亮》戏腔片段误导粉丝/指京剧为越剧/指原唱为翻唱/指作曲为古人等】
陈丽君和其粉丝知道倒反天罡式澄清属于造谣吗
《光亮》制作团队和周深粉丝无妄之灾，被没工作没业务能力没热度的陈丽君黏上，宣传自己参与ost的电影还要靠蹭周深粉丝热度。
本来对陈丽君挺有好感的🥺，没想到是这种人啊🥺还看了一下越剧表演片段对比，陈丽君业务能力是蛮差的，有人说表演还替唱，辱观众辱越剧了这不是。",109,13,1,160
636,5065024051351286,闪闪闪电球,6304601962,f,2024-08-08 09:08:20,Android,福建,好吃好睡,False,,#陈丽君回复周深粉丝#这茬我看了几天，昨天两边粉丝又在我这激情辩论了半天，我也去多了解了下，两边正主我就不评论了，两边粉丝也确实都有出言不逊的。但是看到一条评论我真的是绷不住了“你觉得如果苏东坡还活着会希望谁来唱他的词，当然是我们又美又帅。。。”怎么说咧，我很期待一首苏东坡词的原创作品吧，谁唱都行好听就行。主要觉得这个句子太好笑了。,51,37,0,33
637,5065024968331996,漩涡中的叶子,1418877720,f,2024-08-08 09:11:59,Find X3 Pro 摄影师版,山东,本命只有一个：明朝于谦，明朝那位于谦。不知道是谁的自己百度去。,False,,"#陈丽君回复周深粉丝#营销的不咋地，不用营销了。洗白是洗白不了的，不要妄想了。有耳朵没耳朵的人只要愿意搜一搜，听一听都知道所谓的陈唱的越剧《定风波》，就是周深【光亮】里的京剧戏腔。
业务这么拔尖，30好几了还是个3级演员。宣称弘扬越剧，不专心唱好自己的舞台，推掉了说好的演出跑去参加浪姐。翻唱别人的歌，让同事改名上传标注自己是原唱。一年来自己的粉丝不断说这首歌是自己原唱，真原唱粉丝维权就视而不见，甚至下场引导粉丝网暴素人。没团队，没后台，只是热搜买到飞起而已。
真是好一朵清清白白的盛世白莲花。",97,11,0,460
638,5065025693944345,河间一嫩的_Shen,6022282445,f,2024-08-08 09:14:52,华为手机,安徽,好喜欢周深呀,False,,#陈丽君回复周深粉丝#喜欢吃瓜嘛 来看看吧 还有君粉 别捂眼睛啦 也来看看 另外记得听《解密》看《解密》哦,25,3,0,29
639,5065025817150280,喵喵鱼爱薄荷糖,3304878362,f,2024-08-08 09:15:21,OPPO Reno4 Pro 5G,重庆,儿子只有一个，墙头可以有很多,False,,#陈丽君回复周深粉丝#无语，陈丽君好惨。,30,4,0,158
640,5065026818019442,coordinate_周深太好看了版,7452552967,f,2024-08-08 09:19:20,圭真送的Android,上海,花店不开了 花继续开,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝#姐姐昨天47今天27 别买了。。,5,0,0,177
641,5065027058927051,啾一口星星,7098883741,f,2024-08-08 09:20:17,Redmi K60,山东,,False,,#陈丽君回复周深粉丝# 是在虐粉吧 人那边不是啥也没说吗 这姐怎么又整了个热搜,19,2,0,108
642,5065027282010707,--子非吾--,6863429932,f,2024-08-08 09:21:10,HUAWEI P40 Pro 5G,上海,黑夜给了我黑色的眼睛， 我却用它寻找光明。,False,,#陈丽君回复周深粉丝# 偷姐的价值观真是让人敬佩,7,0,0,12
643,5065027868167325,Fiona_GW,6094800264,f,2024-08-08 09:23:30,iPhone 8 Plus,广东,,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝#大姐你有完没完了，蹭上是甩不掉了吗？我们生米也很忙的好嘛？你要是闲的话可以去电影院看看解密，听听周深的解密！,8,0,0,300
644,5065028007103417,Rebecca-717,7541024329,f,2024-08-08 09:24:03,iPhone客户端,河南,这是个小🐭,False,,#陈丽君回复周深粉丝#虽然我普通，但是我自信啊！你这么三天两头的提我，是不是暗恋我了呢？矜持一点好吗？薅羊毛也不能可这一个使劲薅啊！要不你再找找其他人？,5,0,0,19
645,5065028158620354,新時期小羊羔,7270340468,f,2024-08-08 09:24:39,彼此的底气carry全场,辽宁,别看了再看也是#杨博文四代第一主舞,True,超话创作官（杨博文YBW超话） 微博剪辑视频博主,#陈丽君回复周深粉丝#这事还有后续啊,0,2,0,1.1万
646,5065028555770687,Redamancy_芝士听雪,7738700654,f,2024-08-08 09:26:14,iPhone 14 Pro,广东,嘿！少管我！All For Charlie_ 9.29Hz,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝#别买水了 以后没有主办方请你们就老实了🥹@陈丽君_点绛唇 主办方快来《解密》一下呀,17,87,0,237
647,5065029145854360,粥森是我的大兄弟叻,5601601020,f,2024-08-08 09:28:35,iPhone客户端,湖南,周深在我心里就是最棒der ！最可爱der ！最帅的der男人！【周深要和米们健康平安好好的见面,True,超话粉丝钻咖（周深超话）,#陈丽君回复周深粉丝# 周深好周深棒！！！周深是世界上最好的周深！！！,6,0,0,173
648,5065029462003885,菜菜妮妮的香菜炸串呢,6321686582,f,2024-08-08 09:29:50,Xiaomi 14,上海,钱来，钱来，钱四面八方来，谢谢๑•́₃•̀๑,False,,#陈丽君回复周深粉丝#陈的粉丝真的还是一群素质粉呢，到处造谣人身攻击，是不是除了人身攻击也找不到什么其他理由蹭热度了散了吧，散了吧，小丑自导自演多戏码，去电影院支持支持《解密》去南京看看深深演唱会吧,48,0,0,16
649,5065030079349384,粥森是我的大兄弟叻,5601601020,f,2024-08-08 09:32:17,iPhone客户端,湖南,周深在我心里就是最棒der ！最可爱der ！最帅的der男人！【周深要和米们健康平安好好的见面,True,超话粉丝钻咖（周深超话）,#陈丽君回复周深粉丝# 周深很忙别来沾边！ 欢迎大家 8.10-8.11号来南京听周深9.29hz十周年巡回演唱会！！！,11,0,0,173
650,5065030087479139,瓢泼大雨滴嗒嗒,7511753862,m,2024-08-08 09:32:19,HUAWEI Mate 40 Pro,山东,一个快乐的吃🍉群众,False,,#陈丽君回复周深粉丝#周深粉丝别吵了，，，烦死了，，让周深跳起来把陈丽君的膝盖揍一顿你们就舒服了,51,11,0,111
651,5065030555144905,大鲸鱼没有墙头,3305942187,f,2024-08-08 09:34:11,iPhone客户端,四川,,False,,#陈丽君回复周深粉丝#周深实惨，被人偷了自己的歌，还要被偷家粉丝追着骂。没办法，谁叫周深火，唱歌又好听呢！推荐去听最新上映的电影《解密》同名主题曲哦！！,44,3,1,76
652,5065031090439923,今天我改微博名呀,3561768154,f,2024-08-08 09:36:18,专属崽崽的Android,重庆,I have always been with you,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝#君君粉丝说周深不发声是因为有团队，这是太搞笑了，这是周深的团队吗？真是离谱他妈给离谱开门,58,10,0,1.2万
653,5065031252971713,快乐女巫在听反深代词,6935140747,f,2024-08-08 09:36:57,iQOO Z8x,湖北,声控极端分子～，只为好听的声音停留,False,,#陈丽君回复周深粉丝#怎么？是白蛇浮生的电影没人去看嘛？那很好，我也不会去看，某失德艺人参与的影视作品我都不会去看，这下你们电影方和某失德艺人都满意了吧！,62,15,0,73
654,5065031445646417,青梅味酒,6195185180,f,2024-08-08 09:37:43,OPPO K10 5G,河南,花开忘忧·青梅味酒(镇魂),True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝#就这破词条准备买多久呀？我真服了,5,0,0,122
655,5065031877920512,吃饭不吃菜_Cloverly,7365874628,f,2024-08-08 09:39:26,iPhone 14,辽宁,,False,,"#陈丽君回复周深粉丝#不是哥们,你买的没完没了啊，真是没工作不忙啊",5,1,0,5
656,5065032217922213,一拳干倒少年郎,7717104849,f,2024-08-08 09:40:47,微博搜索,广东,星空和玫瑰是世界上最浪漫的东西   长佩作者，苦涩,True,微博剪辑视频博主,#陈丽君回复周深粉丝# 周深粉丝真的爱吵架，上个月和张杰粉，这个月又和陈丽君粉丝，太烦人了,59,9,0,353
657,5065032373112870,静候下一本好书,5776007682,f,2024-08-08 09:41:24,iPhone客户端,江苏,,False,,#陈丽君回复周深粉丝#不要欺负老公姐，她也才算刚半只脚踏进娱乐圈，她哪懂这些啊，真有版权问题找节目组啊,34,7,0,138
658,5065032755577984,LXwoniv,7269536860,f,2024-08-08 09:42:55,iPhone客户端,湖南,,False,,#陈丽君回复周深粉丝#点进来都在宣传jm，我好像看懂了，前面那几天撕陈丽君其实都在为今天做铺垫吧。,107,20,1,3
659,5065033843476855,Rebecca-717,7541024329,f,2024-08-08 09:47:15,iPhone客户端,河南,这是个小🐭,False,,#陈丽君回复周深粉丝#是什么让我今天发了这么多微博？哦！是为了回馈为我花钱的榜一陈大姐啊！！！家人们！让我们来谢谢榜一陈大姐！！！,11,1,0,19
660,5065033938373471,白日也能见星光,6559261462,f,2024-08-08 09:47:37,iPhone客户端,浙江,励志给全世界的妹妹头小男孩一个家🩷,False,,#陈丽君回复周深粉丝#还来啊我只知道苏轼的定风波没有畅音阁抄袭不承认还打着传承文化的幌子,43,3,0,79
661,5065035569957521,李晓萱的微博,7369501133,f,2024-08-08 09:54:06,Android,黑龙江,凡事发生皆有利于我,False,,#陈丽君回复周深粉丝#说团队谁有团队,112,35,0,62
662,5065035905501340,尽量少多管闲事,7691182748,m,2024-08-08 09:55:26,iPhone客户端,辽宁,,False,,#陈丽君回复周深粉丝#怎么还在rs上，这不是给陈丽君虐粉吗，周深不就是靠翻唱🔥的吗，这不是在打脸周深吗，看的不尴尬吗,21,3,0,1
663,5065036018225318,GateauDefiningAge,6385869531,f,2024-08-08 09:55:53,iPhone客户端,四川,致力于成为顶级销售员。,False,,#陈丽君回复周深粉丝# 天呐‼️你们真的很烦，给周深招黑。。。,54,22,0,12
664,5065036231868998,Rebecca-717,7541024329,f,2024-08-08 09:56:44,iPhone客户端,河南,这是个小🐭,False,,#陈丽君回复周深粉丝#哎～呀！这个三十多岁的小女孩看起来蛮委屈的呀！快给她倒杯水呀！唱戏嘛是唱得蛮难听的，作起妖来也是蛮严重的哟！,26,5,1,19
665,5065036301337280,羽禾宝,6582560758,f,2024-08-08 09:57:01,iPhone 15 Pro Max,福建,,False,,#陈丽君回复周深粉丝# 路人 难道不是陈家粉丝骂太狠了么 我只看到了陈家粉丝骂周粉丝还是带颜色的你们自己粉丝带不动 舞到了蒸煮前不是你们的问题么 抄袭骂人全被你们占了,148,39,1,211
666,5065036550111310,可别管我拉,2379026091,f,2024-08-08 09:57:59,iPhone 15 Pro Max,河北,来年陌生的是昨日最亲的某某。,False,,#陈丽君回复周深粉丝#就是说这点事儿怎么还没完没了呢，阅读理解能力都挺强的，一句话能分析出八百个意思来，语文老师得多“欣慰”呢。 多点那个独立思考的能力，别跟没脑子似的。 正经事是一件不干，谩骂的时候是一句不差。 就这饭圈文化真是害人不浅。,14,1,0,259
667,5065036779227276,不想做谁的某某,6903044452,f,2024-08-08 09:58:55,荣耀Play5,广东,闲逛一下,False,,#陈丽君回复周深粉丝# 周深不仅爱蹭，还爱又当又立,94,37,3,10
668,5065037359612627,闲暇时加气站,6018436795,f,2024-08-08 10:01:13,微博视频号,四川,知名娱乐博主,True,微博原创视频博主,周深周边开箱：全新天猫精灵定制款周边全记录，清晨起床铃音分享！快来围观我的入手体验！ #周深##亿点曝光计划##陈丽君回复周深粉丝# 闲暇时加气站的微博视频,2,0,0,24.8万
669,5065037574046035,我会去戴维斯,5636433520,f,2024-08-08 10:02:03,微博轻享版,重庆,,False,,#陈丽君回复周深粉丝#生米的撕逼大转盘又增添一人噜,10,0,0,1
670,5065037624644865,拒绝内耗从我做起啦啦啦,6367457146,f,2024-08-08 10:02:16,iQOO Neo8,辽宁,啦啦啦啦啦啦我是个快乐的小女孩,False,,#陈丽君回复周深粉丝#？？？？？？？？？不是前两天上过一次吗？？？我失忆了？？？难道又回复了？？？这么闲啊一直逮着周深粉丝蹭？？？您先顾好自己粉丝不行吗,70,9,0,2.8万
671,5065038211842107,深巷De流浪猫,5286879323,m,2024-08-08 10:04:35,微博视频号,山东,娱乐博主,True,娱乐博主,释放不安，展翅追梦：在美好的梦中找寻自我之旅 #陈丽君##娱乐##陈丽君回复周深粉丝# 深巷De流浪猫的微博视频,7,0,0,21.3万
672,5065038702576652,顾潋秋,5982301933,f,2024-08-08 10:06:33,iQOO Neo5 生而为赢,江苏,祝我如愿以偿,False,,#陈丽君回复周深粉丝#周深这回真是莫名其妙被拉下水……他本人都不在事件中，倒是节目组跟陈丽君这出戏唱的好啊,47,3,0,47
673,5065039044414469,moopsy_36678,3876227651,f,2024-08-08 10:07:55,微博网页版,马来西亚,人生中很多阴影的出现， 都是因为我们自己遮住了阳光.....,False,,"#陈丽君回复周深粉丝# 《解密》了!!! 原来这个热搜就是这样来的, 无团队无背景的 @陈丽君_点绛唇 小姐姐好厉害, 好佩服你",15,1,1,50
674,5065039118339884,山间一朵鬼叻,3276826595,f,2024-08-08 10:08:12,vivo X60 蔡司影像,广东,疯狗别跟我说话（没错，任何想骂我的人都是疯狗）,False,,#陈丽君回复周深粉丝# 又来蹭咱米姐,11,0,0,35
675,5065039155560725,识卿阡陌多暖春,7680738667,m,2024-08-08 10:08:20,vivo S9 极夜柔光自拍,浙江,,False,,#陈丽君回复周深粉丝#没事吧，别逾矩了，饭圈文化真的。,7,2,1,4
676,5065040034268839,粥粥猫宁w,7579531662,f,2024-08-08 10:11:51,vivo X100,河南,但行好事，莫问前程，有人爱你💙｜镇魂 可在主页搜“自证”,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝#你好，我是陈丽君，目前已经悄悄将别人歌的戏腔君了变成我的，天沙的现在居然被发现了，由于买yxh已经花费太多，所以我选择向外求助，今天立秋，自家产的茶叶五千一斤，请V我五千。,8,0,0,572
677,5065040144633202,钢琴柚子白色自行车,6615996764,f,2024-08-08 10:12:17,Android,河北,视奸我的人都被灌肠哦,False,,#陈丽君回复周深粉丝#这词条不上过一次热搜吗？怎么又上？,13,12,0,143
678,5065040266790944,董麦森,3753191300,m,2024-08-08 10:12:46,新浪新闻客户端,福建,希望世人都有尊严的活着,True,融资界网络集团 董事长 董麦森,#陈丽君回复周深粉丝# 前三个字是谁我不知道，周深可是很厉害啊[好运连连][好运连连][好运连连... @新浪新闻 #陈丽君回复周深粉丝# 前三个字是谁我不知道，周深可是很厉害啊[好运连连][好运连连][好运连连] 去年的中国电影金鸡奖颁奖典礼上，周深开场唱了流浪地球2的主题曲《人是_》👏 一起欣赏恢弘震撼的人类战歌吧💪,4,0,0,31.4万
679,5065043364288327,dhqzlb,7424595418,f,2024-08-08 10:25:05,iQOO Neo8,广东,千江有水千江月,False,,"#陈丽君回复周深粉丝#看这架势过两天会不会换""回答""粉丝，再薅一波",18,3,0,2
680,5065043496666888,Rebecca-717,7541024329,f,2024-08-08 10:25:36,iPhone客户端,河南,这是个小🐭,False,,#陈丽君回复周深粉丝#限制我是吧！因为我戳到你痛处啦？继续呗！我始终相信正义虽然会迟到但是不会不到，投机取巧不劳而获的小人会有报应的！,6,1,0,19
681,5065044352571468,把星子放入眸929,7298990942,f,2024-08-08 10:29:00,Android客户端,湖南,少管我,False,,#陈丽君回复周深粉丝#我只关注周深，听了他在百花奖上唱的《解密》这首歌后，更想去电影院看《解密》这个电影了！光亮照耀前方，谜底终将揭晓！,25,1,0,2
682,5065044402638482,昕然不思进取,7874584681,f,2024-08-08 10:29:12,OPPO Reno4 5G,四川,本人双担鞠婧祎 周深,True,娱乐博主 微博剪辑视频博主,#陈丽君回复周深粉丝#这rs还在啊 真会玩[淡淡的][淡淡的],3,0,0,1.1万
683,5065044509329650,SDWY929,7493123812,f,2024-08-08 10:29:38,vivo S15,甘肃,,False,,#陈丽君回复周深粉丝# 白蛇你这么点票房是应得的,8,1,0,2
684,5065045766312419,有你-我在,6606633750,f,2024-08-08 10:34:37,iPhone 15 Pro,贵州,🥳🥳🥳请一如既往，义无反顾，不分场合的支持我的宝贝，周深～～,False,,#陈丽君回复周深粉丝#红利太好吃了吧，一天天的没完没了，大节，不怕被反噬吗？,13,1,0,2
685,5065045925176470,Celeste玦,5995445316,f,2024-08-08 10:35:15,iPhone客户端,浙江,逃离🏥,False,,"#陈丽君回复周深粉丝#
烦死了 天天给我推这些东西
刷着刷着怎么对家和搅屎棍越来越多了
娱乐圈不配真情实感
周深团队没有维权的工作人员吗@周深工作室
天天都是粉丝维权
造谣侮辱侵权不能告吗
现在有名了能不能重视一下
你们每次综艺不唱超过两句，说超过两句就要给版权费
看人家 人家觉得两句无所谓名字",15,7,1,112
686,5065045979962363,深深深处小娴鱼,7450902884,f,2024-08-08 10:35:28,nova5Pro人像超级夜景,河南,人生一大目标：看一次周深的现场,False,,#陈丽君回复周深粉丝# 买上瘾了是吧？ 不如来关注一下我们的《解密》和新音综《音乐缘计划》 ct 上谁没～有～行～程～啊～ 音乐缘计划的微博视频,9,0,0,15
687,5065046545402437,深深深处小娴鱼,7450902884,f,2024-08-08 10:37:43,nova5Pro人像超级夜景,河南,人生一大目标：看一次周深的现场,False,,#陈丽君回复周深粉丝# 这张图，懂了吧？,27,1,1,15
688,5065048231778571,裟椤是一棵树,2274127341,f,2024-08-08 10:44:25,荣耀50 5G,河北,沉迷叶修周深彭云飞杨洋,True,超话粉丝大咖（qghappy超话）,#陈丽君回复周深粉丝##随手拍# 恶心到我了本来还想去看电影支持国漫的，再见吧您呐,49,4,0,172
689,5065048475046900,天灵盖又被唱没了叻,7399952295,f,2024-08-08 10:45:23,荣耀Play5T,云南,只想抢到周深演唱会门票,False,,#陈丽君回复周深粉丝# 我已经看不到懂陈丽君是想蹭个大的还是想碰瓷周深了,27,1,0,127
690,5065049167889941,菜菜妮妮的香菜炸串呢,6321686582,f,2024-08-08 10:48:08,Xiaomi 14,上海,钱来，钱来，钱四面八方来，谢谢๑•́₃•̀๑,False,,#陈丽君回复周深粉丝#《少管我》现在应该很应景吧，尊重原创，是对作品的尊重也是对非遗更好的宣传，不回应已经是对你们的最好的保护，回应了怕是你们在想翻身都难，划清界限，各自喜欢，艺术还是要脚踏实地，别成天就研究热搜了,16,1,0,16
691,5065049641847593,仰望星空-C929星球,3339578020,f,2024-08-08 10:50:01,iPhone客户端,江苏,悠然自得，随遇而安,False,,#陈丽君回复周深粉丝#这次偷歌风波，我只希望吃瓜路人和陈丽君的粉丝能有一个最基本的认知，那就是《定风波》中的“莫听穿林打叶声～～”戏曲旋律是周深自创，出自歌曲《光亮》，不是所谓的传统戏曲选段。周深是原唱！,46,0,1,23
692,5065049822204879,深深看我一眼吧C929,7674114220,f,2024-08-08 10:50:44,微博视频号,新疆,人间很美好！但下辈子不来了！我愿舍弃自己的姓名，不再轮回！！！,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝# “国家，是我们需要守护的地方，需要我们守护的人，更是那些守护我们的人。”电影《解密》正在热映中。 电影解密的微博视频,16,0,1,2032
693,5065049837930237,-铱催化烯烃反应-,6442313084,f,2024-08-08 10:50:48,OPPO A1 5G,黑龙江,俺是铱烯/吴妍潇！ 很高兴认识你！,True,超话粉丝钻咖（周深超话）,#陈丽君回复周深粉丝# 宣传电影就宣传电影 别蹭国民歌手了 记得来看《解密》,9,0,0,164
694,5065050482280342,守望星星的小兔,7502099682,f,2024-08-08 10:53:22,iPad客户端,四川,此生惟深！,False,,#陈丽君回复周深粉丝#好的知道了，我立刻买票去电影院看《解密》这部好电影,28,0,0,11
695,5065051980955733,欧气满满AD钙,6482576154,f,2024-08-08 10:59:18,iPhone客户端,北京,不听口水歌,False,,#陈丽君回复周深粉丝#zs 粉丝也只能欺负一下这些没有流量粉的人😢自家超话被某花家炸的时候连骂都骂不过人家现在跑去网暴别人，小心回旋镖打到自己身上呦,57,22,1,4
696,5065052000619401,抱抱的私人小保镖,5465034122,f,2024-08-08 10:59:24,iPad air,湖南,佛系追星，发言仅代表个人看法，拒绝撕逼,False,,#陈丽君回复周深粉丝# 原唱甚至原创都不等于有版权啊 （不好意思lx老师，借你举个例子）lx之前快女签约天娱创作的歌，她和天娱解约之后，天娱不放版权给她的话，就算是她原创的歌她自己也唱不了的 所以周深粉丝在争个啥版权呢？ 周深粉丝好像有点胡搅蛮缠无理取闹自嗨造谣了,66,59,1,1160
697,5065052033912828,有无之透,3173017345,f,2024-08-08 10:59:32,Android,广东,9.29Hz上 唯⭐️主义,False,,#陈丽君回复周深粉丝# 是挺罕见的,24,1,1,9
