,微博id,微博发布者,微博发布者id,微博发布者性别,微博发布时间,微博发布来源,微博发布IP归属地,微博简介,认证状态,认证理由,content,like_cnt,comment_cnt,repost_cnt,fan_cnt
36,5064115841928415,你系最迷人噶你机道吗,7724525486,f,2024-08-05 20:59:26,将周深私有iPhone 15 Pro Max,北京,solo追星别管我｜授权相关看置顶，B站、小🍠同名。,True,超话粉丝大咖（周深超话） 微博原创视频博主,"#陈丽君回应周深粉丝# ❌#陈丽君 偷歌#

@陈丽君_点绛唇 回应是假，卖茶是真。在长达两年的时间里，多平台无授权演唱《光亮》中的京剧戏腔，试图把周深原唱的《光亮》变成冠以她名的《定风波》。陈丽君合作的作曲也多次暗示《光亮》戏腔是《定风波》，并且成功误导大量听众‼️（见图1-3）

直到本次百花奖舞台，惯偷成性被发现，才在半夜发了一条微博“道歉”，还想掩盖惯偷的事实。身为越剧传承人，放着越剧那么多名作不去演唱，却把与她无关的京剧唱腔改得四不像并假装是自己原唱的，只因原曲《光亮》是大热曲目，在音乐平台有几百万收藏——说是传承经典，不过是要流量。

其粉丝一直拒不承认陈丽君演唱的是《光亮》中的戏腔，然而电影频道已于今日专门在回顾舞台的文案中标出（见图4）。陈丽君粉丝还把她偷歌的行为归因于主办方的邀请，并且持续恶意辱骂无辜歌手及其粉丝（见图5），素质之低下，令人瞠目‼️想邀请她合作的各方可要注意了，陈丽君自己不尊重原作、为了红走捷径在先，事发后粉丝却赖主办，如果不想招惹是非，还是离这种人远点吧",14456,1474,1809,7.9万
37,5064115899073611,朝霞不出门听反深代词,5845609247,f,2024-08-05 20:59:40,反深代词Android,安徽,关爱短脸猫猫协会成员【镇魂防搜,True,音乐博主 微博剪辑视频博主,#陈丽君回应周深粉丝# 姐别忙着回应周深粉丝了，先给你的粉丝紧急开个扫盲班吧！不然出来丢的是你的脸,1302,78,61,2.1万
38,5064115909300799,手可摘小巴,6332122728,f,2024-08-05 20:59:42,热丽君的Android,四川,低调做事，谦虚做人（随时准备变毒唯，别犯贱）,True,超话粉丝大咖（迪丽热巴超话） 微博原创视频博主,#陈丽君回应周深粉丝#咱也不知道为什么，周深下场鼓励粉丝网暴陈丽君老师原来他家一直以来都是这么欺负别家粉丝和艺人的吗@卡布叻_周深,67,6,7,1.2万
39,5064115917951487,易木Sayo,5807026056,f,2024-08-05 20:59:44,星辰作伴,江苏,,False,,#陈丽君回应周深粉丝#是非公道自在人心，邪不压正，陈丽君坦坦荡荡，不惧任何流言蜚语，因为没做过就是没做过。今日你周深团队和粉丝买了yxh赢了嘴仗，但是输了人心，你们输了，输得彻底，因为我们不会低头服输，向资本屈服，但无德之人必然不会有好的结果，等着看你们自食恶果。,181,12,9,144
40,5064115951504197,吃饺子蘸辣椒粉,7575522234,f,2024-08-05 20:59:52,iPhone 8 Plus,广西,所爱隔山海，山海皆可平,False,,#陈丽君回应周深粉丝#请@陈丽君_点绛唇 管好你粉丝，既然有空回应素人那就应该看到了你粉丝所发布的一系列言论。打着爱女的名号实则辱女，素质何在，功德何在,46,2,3,65
41,5064115984273790,在逃厂草,6091879120,f,2024-08-05 21:00:00,iPhone 13,浙江,唯一宝贝@陈丽君_点绛唇,False,,"#陈丽君回应周深粉丝#
周深粉丝超绝双标有‼️
1️⃣随便拿个人的截图按头陈丽君本人 说陈丽君本人改歌名 （图1为陈丽君本人澄清 从未改过）
2️⃣两年前陈丽君素人时期曾应邀唱过歌曲【已经标明原唱】 （且周深本人并无版权）陈丽君是体面人 所以仅为【转发】自己演唱部分没在文案写周深道歉 既然周深粉丝这么高标准 请周深为他自己所有翻唱作品没在转发文案中带原唱道歉
3️⃣严于律人 宽以待己是吧周深粉丝（图3）
4️⃣昨晚陈丽君受邀百花奖演唱歌曲 仅为衔接两个舞台唱了两句歌词 8:23开始周深超话管理就下场带陈丽君大名@ 本人群骂 并在陈丽君的热搜词条下面造谣污蔑网页链接",120,13,6,160
42,5064116227801441,白御新,1909287833,f,2024-08-05 21:00:57,微博网页版,江苏,此心光明，亦復何言。非唯路人，随时跑路，不推荐关注。少管我！,False,,#陈丽君回应周深粉丝# 文盲陈丽君热搜这不就买上了？按照预计下一步就是自导自演拉别人粉丝共沉沦了,1351,85,73,1.7万
43,5064116305924453,灼灼君子意-2024,7560487920,f,2024-08-05 21:01:17,iPhone 13 mini,陕西,没必要，无所谓，不至于。,False,,#陈丽君回应周深粉丝#只能说陈丽君太真诚的体面人了@卡布叻_周深 出来道歉吧,86,6,7,10
44,5064116308019281,紫苏粟,2199367100,f,2024-08-05 21:01:17,iPhone客户端,湖北,开开心心🥰,False,,#陈丽君回应周深粉丝#陈丽君说的很真诚了 不对的地方也道歉了 周深粉丝不依不饶 昨晚就开始辱骂造谣 真是长见识了,41,4,0,217
45,5064116366738606,吃什么辣椒我就,6472715669,f,2024-08-05 21:01:31,君君老婆的iPhone 13(粉色),江苏,那可不一定,False,,#陈丽君回应周深粉丝# 谁看了不说一句陈丽君体面人 周深还躲着任由粉丝网暴女生呢 周深还和带头网暴女生的粉丝互动辛苦了 不愧是精日的周深 你有团队了不起啊 手握八百个营销号也不能改变你翻唱偷歌咖的定位啊,453,32,36,818
46,5064116391908140,仔_Estrus,7267840363,f,2024-08-05 21:01:37,vivo X80 Pro,四川,,False,,#陈丽君回应周深粉丝# 我想问问周深粉丝打脸不 我想问问周深唱那些歌有标注原唱吗 粉丝舞原唱微博下面被怼,82,7,8,2
47,5064116420480722,星星不失眠_神专反深代词,3598634723,f,2024-08-05 21:01:44,啾星最甜✨Android,河南,I'll be your lighthouse，I'l make it okay💐,True,娱乐博主 超话粉丝大咖（周深超话）,#陈丽君回应周深粉丝# 陈丽君引导粉丝网暴无辜歌手粉丝好可怕😭在无版权情况下，三番五次在抖🎵发布光亮戏腔片段，并改名为定风波好不要脸@陈丽君_点绛唇,271,7,19,1.5万
48,5064116434376286,PisSenlit_j,7279146947,f,2024-08-05 21:01:47,vivo S17 Pro,安徽,不和弱智打交道,False,,#陈丽君回应周深粉丝# 周深粉丝好恐怖我去,302,19,0,1873
49,5064116500438880,淘气的小讨厌_38024,3936723592,m,2024-08-05 21:02:03,荣耀Magic6 Pro,山东,,False,,#陈丽君回应周深粉丝#没人没后台的32岁女宝买营销了，艺人亲自下场引导网爆，真是丢体制内的人，#陈丽君 偷歌#,15,0,0,33
50,5064116651954151,你又不是林狗,5876821253,f,2024-08-05 21:02:39,iPhone 13 Pro,河南,I'm a daydreamer,False,,#陈丽君回应周深粉丝#周家怎么老是这一套啊和谁对线都是倒打一耙别人网暴她们真的太🍵了,75,5,0,263
51,5064116689702940,文公上,6963036592,m,2024-08-05 21:02:48,iPhone客户端,陕西,仁者心动,True,微博剪辑视频博主,#陈丽君回应周深粉丝#周深粉丝真的下头。到处ky。b站王菲的视频 弹幕里永远都有周深。烦的要死。 到底谁在喜欢周深,97,6,2,978
52,5064116727972739,据说下个礼拜有星期八,6209677395,f,2024-08-05 21:02:56,iQOO Neo7,江苏,昵称太难想了！,False,,#陈丽君回应周深粉丝#这位陈小姐发翻唱然后给起了个新名字，引导粉丝到处造谣，称她是原唱，翻唱就翻唱，翻唱给人家的歌改名字，陈小姐也是独一份儿了。,101,1,2,6
53,5064116733744111,_星子_入眸,7410135475,m,2024-08-05 21:02:59,iPhone客户端,广东,,False,,#陈丽君回应周深粉丝#蒸煮都道歉了，粉丝人身攻击辱骂周深，让周深道歉，是周深不尊重版权吗？请问这个歉应该怎么道呢,12,0,0,19
54,5064116748683820,思考让人快乐,1615362221,f,2024-08-05 21:03:02,荣耀70 5G,江西,善战者无赫赫之功，善医者无煌煌之名，善弈者通盘无妙手。,False,,#陈丽君回应周深粉丝#陈丽君老师就是太老实了，居然认认真真回应这些饭圈水军两次@卡布叻_周深 周深啊，你们家所谓“粉丝”到底有完没完？歌曲名倒是很好，叫《光亮》，怎么干的事，都那么不敞亮呢？什么时候，周深先生才能就此次表演产生的误会公开发声，消除误会呢？就让你的所谓“粉丝”无休止地网暴越剧演员陈丽君吗？你是隔岸观火啊～还是乐见其成啊？如果主办方和陈丽君侵权了，请你甩出你的律师函。请你们停止网暴陈丽君老师～也请你站出来规范、约束你的所谓“粉丝”行为。,152,13,13,462
55,5064116966791122,灵韵叻梦_Sofie,5353226027,f,2024-08-05 21:03:54,iPhone 15 Pro,陕西,会萝莉音御姐音大叔音Siri音and杀猪音的生米～～（当然还是深深比较厉害哈哈哈哈哈哈）,True,娱乐博主 超话粉丝大咖（周深超话） 微博原创视频博主,"#陈丽君回应周深粉丝#
妈呀，还敢回应啊
既然这样，小姐姐我来跟你说一下网络常识——
先不论你说的“未存在改名”是事实还是狡辩【反正音源在那，认不认全看你人品
先说好，我写这么多完全是好心提醒，我知道你粉丝一定会充耳不闻，我这些话大多数也是对牛弹琴，但是无所谓，毕竟已经看了你们一天的笑话了，言尽于此，其他随意
当你面对质疑并且承认自己是错误方是理亏的时候，你不可避免的会伴随其他相应的发散质疑，在认错的时候还要掰扯自己是冤枉的，三次元和普通人可以这么做，但你承担着舆情导向的角色，这么做除了激化矛盾还彰显出你的斤斤计较
我都能猜到你粉丝会怎么说了——“那怎么办？她被冤枉还不能辩解了？”不好意思，互联网上你的任何发言都会被放大，你的辩解在有错在先的前提下永远是站不住脚的，说多错多，也正说明了你们对于舆情认知的缺乏，如果连这个认知都没有的话，建议还是去学学知识，别光想着用嘴硬掩盖无知了
@陈丽君_点绛唇",308,10,22,4512
56,5064117111231717,Butterfly_Cluster,6500857994,f,2024-08-05 21:04:29,bui妈的Android,江苏,,True,超话粉丝大咖（BuildJakapan超话）,#陈丽君回应周深粉丝# 来看周深粉丝因为ost被换，破防蓄意辱骂陈丽君，周深粉丝道歉！,1114,123,71,1.3万
57,5064117163922630,迪迪尼在逃_猫仙人,1686076925,f,2024-08-05 21:04:41,iPhone 14,江苏,内心丰盈者，用开心抵御岁月漫长。,False,,#陈丽君回应周深粉丝#古有指鹿为马，今有指«光亮»为定风波。昨晚在原唱在场的舞台上大咧咧的偷歌，被指出后本人偷偷删除之前恶意标注歌名的视频然后滑轨道歉，却引导纵容粉丝网暴素人网暴受害者歌手到现在，简直倒反天罡,178,10,14,183
58,5064117200617521,分古甘,5457142253,m,2024-08-05 21:04:49,荣耀70 5G,浙江,古罗马诗人奥维德曾说：“忍耐和坚持虽是痛苦的事情，但却能渐渐地为你带来好处。”愿你眼眸有星辰，心中有山海，以梦为马，不负韶华。,False,,#陈丽君回应周深粉丝# 那两句戏腔她唱得不错听起来舒服 到底还是术业有专攻,39,3,1,105
59,5064117213204053,阿君的肥鹅,1764334380,f,2024-08-05 21:04:53,陈丽君的星辰大海,湖南,“路上小心。”💚,True,音乐博主,#陈丽君回应周深粉丝# #请周深粉丝停止造谣# 费心了周深老师,313,31,33,1.8万
60,5064117253840342,暮色绾髻,6141965914,f,2024-08-05 21:05:03,iPhone 15(蓝色),江苏,颜值即正义。,True,娱乐博主 微博剪辑视频博主,#陈丽君回应周深粉丝# zs是谁呀陈丽君都不是内娱圈的 粉丝大可不必,43,5,2,1718
61,5064117290013466,是曹萌萌_嬷嬷,3178157023,f,2024-08-05 21:05:11,iPhone 15 Pro Max,福建,过好生活的每一天。守护最好的陈丽君。,True,娱乐博主 超话创作官（陈丽君超话）,"#陈丽君回应周深粉丝#

事情起源陈丽君在百花颁奖典礼上演唱电影浮生主题曲，为串联上一节目，中间引用了莫听穿林打叶声的唱段，却因此被周深粉丝大批量造谣辱骂本人偷歌，甚至追溯到了陈丽君还未在娱乐圈有活动的时期。

1.百花颁奖礼上仅两句词的表演跟主办方确认过，已授权没有版权问题，当前节目也并没有对此进行删减，电影频道言论清晰。见P1、2

2.多年前受邀拍宣传片标注了来源，何况就只唱了两句何来的偷歌一说，见P3

3.抖音配文中的光亮就是字面意思见P4

4. 【在转发有翻唱内容的节目视频时没有注明原唱】路人走过看到觉得这真的是过错么？陈丽君无妄之灾仍选择正确引导粉丝谨言慎行罢了，高下立见见P5

周深粉丝从昨日陈丽君百花表演后，一直胡搅蛮缠，艾特陈丽君本人骂的理由没有一个站得住脚见p6，陈丽君本人已作出回复。

周深本人及团队行为见789，原来真正偷歌未经授权就商业使用还人身攻击她人的是周深本人！现在还下yxh带节奏试图颠倒黑白。

周深粉丝模糊视线泼脏水抓不到本人把柄只能拿网友言论升堂实为可笑，孰是孰非相信大家自有判断。陈丽君人好不是你们可以任意辱骂的理由。

在此
希望@卡布叻_周深 可以正确引导粉丝！！",13888,2105,3939,3.7万
62,5064117347942735,新鲜的糖糖,5786646592,f,2024-08-05 21:05:24,iPhone客户端,北京,XXXS,False,,#陈丽君回应周深粉丝# 既然来了就看看呗，别让@周深工作室 的钱白花了,57,3,3,87
63,5064117352404930,皮哈哈皮-,6178174287,f,2024-08-05 21:05:26,爱嗑cpAndroid,山东,好好吃饭，好好睡觉，好好过自己的生活。,False,,#陈丽君回应周深粉丝#陈丽君就唱了两句，某家粉就应激了，没见你们哥哥翻唱的时候标过原唱,193,17,0,618
64,5064117401947694,_人间猕猴桃_,7423999102,f,2024-08-05 21:05:38,所愿皆成真,四川,投稿合作私信❤️,True,娱乐博主 超话主持人（硬糖少女加工厂超话） 微博原创视频博主,#陈丽君回应周深粉丝# 本人下场这么刺激啊,2125,229,8,2.4万
65,5064117456734645,呵一壶,5765301757,f,2024-08-05 21:05:51,Android,江西,找不着北，也不能回头向南，山高水阔，来日方长！,False,,#陈丽君回应周深粉丝#为什么正主不能出来引导粉丝，让一个女孩子承受那么多无端的谩骂和造谣,60,8,0,58
66,5064117586498189,星星不失眠_神专反深代词,3598634723,f,2024-08-05 21:06:22,啾星最甜✨Android,河南,I'll be your lighthouse，I'l make it okay💐,True,娱乐博主 超话粉丝大咖（周深超话）,#陈丽君回应周深粉丝##陈丽君 偷歌# 陈丽君粉丝说《光亮》是破歌送都不要，那你姐姐为什么还在没有版权的情况下发布私自改名定风波多次又当又立想占为己有直说@陈丽君_点绛唇,615,45,32,1.5万
67,5064117587021632,Pure哈喽,5699515111,f,2024-08-05 21:06:22,nova8 我由我掌镜,陕西,,False,,#陈丽君回应周深粉丝#@卡布叻_周深 请问周深的粉丝都不知道七七事变吗？那为什么在周深邀请日本人参与他7月7日演唱会之后还有粉丝能这么死忠于他呢？是因为你们觉得国家没有个人更重要，对吗？,81,18,3,18
68,5064117616641290,转转呜呜呜,2582599122,f,2024-08-05 21:06:29,微博轻享版,上海,只有音乐是永恒的,True,娱乐博主,"#陈丽君回应周深粉丝#

几年来刻意误导抹去原曲用词牌名，屡次被询问都不澄清，以至于绝大部分陈丽君粉昨天才知道戏腔的真正出处😅 现在小偷的拥护者还好意思反过来辱骂失主，一个【无工作室素人】先买转再买赞最后yxh热搜一条龙，有时间在这为了进组下场虐粉，先解释一下纵容粉丝出口成脏和tzn搞副业卖五千一斤天价茶叶的事儿吧",2108,104,211,2.6万
69,5064117687424096,傅鲤叶叶,5289301868,f,2024-08-05 21:06:46,iPhone 15 Plus,安徽,你确实需要准备，只不过你需要准备的是从容和自信而已。,True,超话粉丝大咖（周深超话）,"#陈丽君回应周深粉丝#用通俗的话来说：
陈丽君抄了周深的“论文成果”做了裁缝，说是自己的“作品”，不标注“参考文献”，并且理直气壮，团队觉得参考文献没必要写。
然后周深粉丝很生气，要求最起码写一下参考文献。
结果陈丽君粉丝开始霸凌周深和周深粉丝，对周深粉丝进行荡妇羞辱，辱女，各种辱骂生殖器
周深粉丝不乐意了，进行反抗。后来陈丽君本人亲自道歉，并且进行了说明。
没想到陈丽君粉丝不依不饶，非要说陈丽君清清白白，甚至给受害者倒脏水，顾左右而言他，辱骂了受害者全家。
后来陈丽君本人亲自下场，疑似带领粉丝霸凌素人z
属于是掀桌➕霸凌➕辱女➕造谣➕恐吓",10,0,3,113
70,5064117688208753,花心妖·精,6093242848,f,2024-08-05 21:06:46,iPhone客户端,浙江,自律努力奋斗变好乐观,False,,#陈丽君回应周深粉丝#周深粉丝让我再度看到了饭圈文化… 啧啧啧 疯癫,126,1,0,205
71,5064117752693034,inspiration是你,5706444054,f,2024-08-05 21:07:01,iPhone 15,江苏,,False,,#陈丽君回应周深粉丝##周深偷歌##请周深粉丝停止造谣# 请问著名翻唱男歌手周深老师可以给翻唱的歌打上原唱吗，怎么自己偷别人歌还要说别人偷啊，请周深老师不要再偷了好吗？文明社会，请周老师不要到处大小偷@卡布叻_周深,199,16,23,73
